ti_id,titel,vols,jaar,druk,ppn_o,bibliotheek,categorie,_jaar,pers_id,voornaam,voorvoegsel,achternaam,jaar_geboren,jaar_overlijden,geb_datum,overl_datum,geb_plaats,overl_plaats,geb_plaats_code,geb_land_code,overl_plaats_code,overl_land_code,vrouw,url,text_url,maand,genre,
koni001sims01,Simsons treurspel,,1618.0,1ste druk,,denha004koni01,1,1618,koni001,Abraham,de,Koning,1588,1619,17 maart,22 januari (begraven),Antwerpen,Amsterdam,antwe001,,amste001,,0,https://dbnl.org/tekst/koni001sims01_01,https://dbnl.org/nieuws/text.php?id=koni001sims01,2022_05   ,drama,
koni001spel01,Spel der intrede van 't Wit Lavendel te Vlaerdingen,,1617.0,1ste druk,,,1,1617,koni001,Abraham,de,Koning,1588,1619,17 maart,22 januari (begraven),Antwerpen,Amsterdam,antwe001,,amste001,,0,https://dbnl.org/tekst/koni001spel01_01,,,drama,
krul001pamp02,Pampiere wereld,,1681.0,2de druk,394960599,amste001thea01,3,1681,krul001,Jan Harmensz.,,Krul,ca. 1601-1602,1646,,11 april,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/krul001pamp02_01,https://dbnl.org/nieuws/text.php?id=krul001pamp02,2012_12   ,drama,
krul001rosi01,Rosilion en Rosaniere,,1641.0,1ste druk,,denha004koni01,1,1641,krul001,Jan Harmensz.,,Krul,ca. 1601-1602,1646,,11 april,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/krul001rosi01_01,https://dbnl.org/nieuws/text.php?id=krul001rosi01,2022_06   ,drama,
krul001verm01,Vermakelijcke uyren,,1628.0,1ste druk,,denha004koni01,1,1628,krul001,Jan Harmensz.,,Krul,ca. 1601-1602,1646,,11 april,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/krul001verm01_01,https://dbnl.org/nieuws/text.php?id=krul001verm01,2022_06   ,drama,
krul001vonn01,'t Vonnis van Paris en d'onschaeckinghe van Helena,,1637.0,1ste druk,,denha004koni01,1,1637,krul001,Jan Harmensz.,,Krul,ca. 1601-1602,1646,,11 april,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/krul001vonn01_01,https://dbnl.org/nieuws/text.php?id=krul001vonn01,2022_06   ,drama,
leeu004tove02,De toveres Circe,,1690.0,?,394976142,amste001thea01,3,1690,leeu004,Adriaen Bastiaensz,de,Leeuw,?(17de eeuw),?,,,,,,,,,0,https://dbnl.org/tekst/leeu004tove02_01,https://dbnl.org/nieuws/text.php?id=leeu004tove02,2011_09   ,drama,
ling001apol01,"Appollonius, koningh van Tyrus",,1662.0,1ste druk,393478599,amste001thea01,1,1662,ling001,David,,Lingelbach,1641,na 1698,september/oktober,,Amsterdam,Amsterdam?,amste001,,amste001,,0,https://dbnl.org/tekst/ling001apol01_01,https://dbnl.org/nieuws/text.php?id=ling001apol01,2011_11   ,drama,
ling001cleo01,Cleomenes,,1687.0,1ste druk,393478602,amste001thea01,1,1687,ling001,David,,Lingelbach,1641,na 1698,september/oktober,,Amsterdam,Amsterdam?,amste001,,amste001,,0,https://dbnl.org/tekst/ling001cleo01_01,https://dbnl.org/nieuws/text.php?id=ling001cleo01,2011_09   ,drama,
ling001ontd01,De ontdekte schyndeugd,,1687.0,1ste druk,39496960X,amste001thea01,1,1687,ling001,David,,Lingelbach,1641,na 1698,september/oktober,,Amsterdam,Amsterdam?,amste001,,amste001,,0,https://dbnl.org/tekst/ling001ontd01_01,https://dbnl.org/nieuws/text.php?id=ling001ontd01,2011_10   ,drama,
ling001ontd02,De ontdekte schyndeugd,,1690.0,?,,amste001thea01,3,1690,ling001,David,,Lingelbach,1641,na 1698,september/oktober,,Amsterdam,Amsterdam?,amste001,,amste001,,0,https://dbnl.org/tekst/ling001ontd02_01,,,drama,
ling001sard01,Sardanapalus,,1699.0,1ste druk,393478610,amste001thea01,1,1699,ling001,David,,Lingelbach,1641,na 1698,september/oktober,,Amsterdam,Amsterdam?,amste001,,amste001,,0,https://dbnl.org/tekst/ling001sard01_01,https://dbnl.org/nieuws/text.php?id=ling001sard01,2011_09   ,drama,
lope001bekl02,De beklaagelyke dwang,,1671.0,herziene druk,396750273,amste001thea01,3,1671,lope001,Félix,,Lope de Vega,1562,1635,,,,,,,,,0,https://dbnl.org/tekst/lope001bekl02_01,https://dbnl.org/nieuws/text.php?id=lope001bekl02,2011_09   ,drama,
lope001bekl03,De beklaagelyke dwang,,1655.0,2de druk,,amste001thea01,3,1655,lope001,Félix,,Lope de Vega,1562,1635,,,,,,,,,0,https://dbnl.org/tekst/lope001bekl03_01,,,drama,
lope001bekl04,De beklaagelyke dwang,,1662.0,"4de, herziene druk",,amste001thea01,3,1662,lope001,Félix,,Lope de Vega,1562,1635,,,,,,,,,0,https://dbnl.org/tekst/lope001bekl04_01,,,drama,
lope001dull01,"Den dullen ammirael, of Stryt om d'eer",,1670.0,1ste druk,394963482,amste001thea01,1,1670,lope001,Félix,,Lope de Vega,1562,1635,,,,,,,,,0,https://dbnl.org/tekst/lope001dull01_01,https://dbnl.org/nieuws/text.php?id=lope001dull01,2011_11   ,drama,
lope001gedw02,Gedwongen vriendt,,1670.0,?,,amste001thea01,3,1670,lope001,Félix,,Lope de Vega,1562,1635,,,,,,,,,0,https://dbnl.org/tekst/lope001gedw02_01,,,drama,
lope001gedw03,Gedwongen vriendt,,1661.0,"3de, herziene druk",,amste001thea01,3,1661,lope001,Félix,,Lope de Vega,1562,1635,,,,,,,,,0,https://dbnl.org/tekst/lope001gedw03_01,,,drama,
mira010verw02,Verwarde hof,,1671.0,herziene herdruk,394969561,amste001thea01,3,1671,mira010,Antonio,,Mira de Amescua,1574,1644,,8 september,Guadix,Guadix,,spanj01,,spanj01,0,https://dbnl.org/tekst/mira010verw02_01,https://dbnl.org/nieuws/text.php?id=mira010verw02,2011_09   ,drama,
moli015bela01,Belachchelyke hoofsche juffers,,1685.0,1ste druk,394976134,amste001thea01,1,1685,moli015,,,Molière,1622,1673,15 januari,17 februari,,,,,,,0,https://dbnl.org/tekst/moli015bela01_01,https://dbnl.org/nieuws/text.php?id=moli015bela01,2011_10   ,drama,
moli015burg01,De burgerlyke edelman,,1700.0,1ste druk,393486923,amste001thea01,1,1700,moli015,,,Molière,1622,1673,15 januari,17 februari,,,,,,,0,https://dbnl.org/tekst/moli015burg01_01,https://dbnl.org/nieuws/text.php?id=moli015burg01,2011_10   ,drama,
moli015gedw01,'t Gedwongene huuwelyk,,1682.0,1ste druk,394960378,amste001thea01,1,1682,moli015,,,Molière,1622,1673,15 januari,17 februari,,,,,,,0,https://dbnl.org/tekst/moli015gedw01_01,,,drama,
moli015inge01,De ingebeelde zieke,,1686.0,1ste druk,394976126,amste001thea01,1,1686,moli015,,,Molière,1622,1673,15 januari,17 februari,,,,,,,0,https://dbnl.org/tekst/moli015inge01_01,https://dbnl.org/nieuws/text.php?id=moli015inge01,2011_10   ,drama,
moli015schy01,"De schynheilige, zynde het gevolg van de blyspelen genaamt: het gedwongen huwelyk, en Lubbert Lubbertsz",,1686.0,1ste druk,39496893X,amste001thea01,1,1686,moli015,,,Molière,1622,1673,15 januari,17 februari,,,,,,,0,https://dbnl.org/tekst/moli015schy01_01,https://dbnl.org/nieuws/text.php?id=moli015schy01,2011_12   ,drama,
mol_014bedr01,Bedrogen lichtmis,,1671.0,1ste druk,394963512,leide001inst01,1,1671,mol_014,Jan,de,Mol,?(17de eeuw),?(17de eeuw),,,,,,,,,0,https://dbnl.org/tekst/mol_014bedr01_01,https://dbnl.org/nieuws/text.php?id=mol_014bedr01,2010_11   ,drama,
nieu001aegy01,Aegyptica ofte Aegyptische tragoedie van M. Anthonius en Cleopatra,,1624.0,1ste druk,,leide001univ01,1,1624,nieu001,Guilliam,van,Nieuwelandt,1584,1635,,,Antwerpen,Amsterdam,antwe001,,amste001,,0,https://dbnl.org/tekst/nieu001aegy01_01,https://dbnl.org/nieuws/text.php?id=nieu001aegy01,2021_04   ,drama,
nieu001clau01,Claudius Domitius Nero,,1618.0,1ste druk,,leide001univ01,1,1618,nieu001,Guilliam,van,Nieuwelandt,1584,1635,,,Antwerpen,Amsterdam,antwe001,,amste001,,0,https://dbnl.org/tekst/nieu001clau01_01,https://dbnl.org/nieuws/text.php?id=nieu001clau01,2021_04   ,drama,
nieu001jeru01,Ierusalems verwoestingh door Nabuchodonosor,,1635.0,1ste druk,,leide001univ01,1,1635,nieu001,Guilliam,van,Nieuwelandt,1584,1635,,,Antwerpen,Amsterdam,antwe001,,amste001,,0,https://dbnl.org/tekst/nieu001jeru01_01,https://dbnl.org/nieuws/text.php?id=nieu001jeru01,2021_04   ,drama,
nieu001livi01,Livia,,1617.0,1ste druk,,leide001univ01,1,1617,nieu001,Guilliam,van,Nieuwelandt,1584,1635,,,Antwerpen,Amsterdam,antwe001,,amste001,,0,https://dbnl.org/tekst/nieu001livi01_01,https://dbnl.org/nieuws/text.php?id=nieu001livi01,2021_05   ,drama,
nieu001salo01,Salomon,,1628.0,1ste druk,,leide001univ01,1,1628,nieu001,Guilliam,van,Nieuwelandt,1584,1635,,,Antwerpen,Amsterdam,antwe001,,amste001,,0,https://dbnl.org/tekst/nieu001salo01_01,https://dbnl.org/nieuws/text.php?id=nieu001salo01,2021_06   ,drama,
nieu001saul01,Saul,,1617.0,1ste druk,,leide001univ01,1,1617,nieu001,Guilliam,van,Nieuwelandt,1584,1635,,,Antwerpen,Amsterdam,antwe001,,amste001,,0,https://dbnl.org/tekst/nieu001saul01_01,https://dbnl.org/nieuws/text.php?id=nieu001saul01,2021_12   ,drama,
nieu001soph03,"Treur-spel, van Sophonisba Aphricana",,1639.0,3de druk,424117118,amste001univ01,3,1639,nieu001,Guilliam,van,Nieuwelandt,1584,1635,,,Antwerpen,Amsterdam,antwe001,,amste001,,0,https://dbnl.org/tekst/nieu001soph03_01,https://dbnl.org/nieuws/text.php?id=nieu001soph03,2019_05   ,drama,
nooz002bedr01,"Bedrooge dronkkaart, of Dronkke-mans hel",,1649.0,1ste druk,,,1,1649,nooz002,Jillis,,Noozeman,1627,1682,28 februari (gedoopt),1 november,Amsterdam,Den Haag,amste001,,denha004,,0,https://dbnl.org/tekst/nooz002bedr01_01,,,drama,
nooz002bero01,Beroyde student,,1645.0,1ste druk,,,1,1645,nooz002,Jillis,,Noozeman,1627,1682,28 februari (gedoopt),1 november,Amsterdam,Den Haag,amste001,,denha004,,0,https://dbnl.org/tekst/nooz002bero01_01,,,drama,
nooz002kluc01,"Klucht van Krijn Onverstant, of vrouwen parlement",,1671.0,1ste druk,393479439,amste001thea01,1,1671,nooz002,Jillis,,Noozeman,1627,1682,28 februari (gedoopt),1 november,Amsterdam,Den Haag,amste001,,denha004,,0,https://dbnl.org/tekst/nooz002kluc01_01,https://dbnl.org/nieuws/text.php?id=nooz002kluc01,2011_10   ,drama,
nooz002lich01,Lichte Klaartje,,1645.0,1ste druk,,,1,1645,nooz002,Jillis,,Noozeman,1627,1682,28 februari (gedoopt),1 november,Amsterdam,Den Haag,amste001,,denha004,,0,https://dbnl.org/tekst/nooz002lich01_01,,,drama,
nooz002lich02,Lichte Klaartje,,1669.0,herziene herdruk,,amste001thea01,3,1669,nooz002,Jillis,,Noozeman,1627,1682,28 februari (gedoopt),1 november,Amsterdam,Den Haag,amste001,,denha004,,0,https://dbnl.org/tekst/nooz002lich02_01,,,drama,
nuyt001adme01,Admetus en Alcestis,,1694.0,1ste druk,393479463,amste001thea01,1,1694,nuyt001,Pieter,,Nuyts,?(17de eeuw),1707,,27 maart,Middelburg,Etten,midde009,,etten001,,0,https://dbnl.org/tekst/nuyt001adme01_01,https://dbnl.org/nieuws/text.php?id=nuyt001adme01,2011_09   ,drama,
ogie002dron01,Droncken Heyn,,1639.0,1ste druk,,,1,1639,ogie002,Willem,,Ogier,1618,1689,17 juli (gedoopt),22 februari,Antwerpen,Antwerpen,antwe001,,antwe001,,0,https://dbnl.org/tekst/ogie002dron01_01,,,drama,
ogie002gram01,De gramschap,,1645.0,1ste druk,,,1,1645,ogie002,Willem,,Ogier,1618,1689,17 juli (gedoopt),22 februari,Antwerpen,Antwerpen,antwe001,,antwe001,,0,https://dbnl.org/tekst/ogie002gram01_01,,,drama,
ogie002hoov01,De hooveerdigheydt,,1644.0,1ste druk,,,1,1644,ogie002,Willem,,Ogier,1618,1689,17 juli (gedoopt),22 februari,Antwerpen,Antwerpen,antwe001,,antwe001,,0,https://dbnl.org/tekst/ogie002hoov01_01,,,drama,
ouda001haag01,Haagsche broeder-moord of dolle blydschap,,1673.0,1ste druk,394967798,amste001thea01,1,1673,ouda001,Joachim,,Oudaen,1628,1692,7 oktober,26 april,Rijnsburg,Rotterdam,rijns001,,rotte002,,0,https://dbnl.org/tekst/ouda001haag01_01,https://dbnl.org/nieuws/text.php?id=ouda001haag01,2011_11   ,drama,
pels001tier02,Tieranny van Eigenbaat in het eiland van Vrije Keur,,1680.0,2de druk,394962362,munch001baye01,3,1680,blae001,Willem,,Blaeu,1635,1685,,,,,,,,,0,https://dbnl.org/tekst/pels001tier02_01,https://dbnl.org/nieuws/text.php?id=pels001tier02,2014_10   ,drama,
pels001tier02,Tieranny van Eigenbaat in het eiland van Vrije Keur,,1680.0,2de druk,394962362,munch001baye01,3,1680,pels001,Andries,,Pels,1631,1681,19 oktober (gedoopt),6 juli (begraven),Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/pels001tier02_01,https://dbnl.org/nieuws/text.php?id=pels001tier02,2014_10   ,drama,
peys001tove01,De toverijen van Armida,,1695.0,1ste druk,394971574,amste001thea01,1,1695,peys001,Adriaen,,Peys,ca. 1650,ca. 1700,,,Zuid-Nederland,,,,,,0,https://dbnl.org/tekst/peys001tove01_01,https://dbnl.org/nieuws/text.php?id=peys001tove01,2011_10   ,drama,
plui001rein01,Reinout in het betoverde hof,,1697.0,1ste druk,394969596,amste001thea01,1,1697,plui001,Joan,,Pluimer,1646,1718,,17 maart,,Amsterdam,,,amste001,,0,https://dbnl.org/tekst/plui001rein01_01,https://dbnl.org/nieuws/text.php?id=plui001rein01,2011_10   ,drama,
plui001verl01,De verliefde Lubbert,,1678.0,1ste druk,393479935,amste001thea01,1,1678,plui001,Joan,,Pluimer,1646,1718,,17 maart,,Amsterdam,,,amste001,,0,https://dbnl.org/tekst/plui001verl01_01,https://dbnl.org/nieuws/text.php?id=plui001verl01,2011_10   ,drama,
plui001verl02,De verlooren schildwacht,,1686.0,1ste druk,394966759,amste001thea01,1,1686,plui001,Joan,,Pluimer,1646,1718,,17 maart,,Amsterdam,,,amste001,,0,https://dbnl.org/tekst/plui001verl02_01,https://dbnl.org/nieuws/text.php?id=plui001verl02,2011_10   ,drama,
quin031agri01,"Agrippa, koning van Alba, of De valsche Tiberinus",,1669.0,1ste druk,393527379,amste001thea01,1,1669,quin031,Philippe,,Quinault,1635,1688,,,,,,,,,0,https://dbnl.org/tekst/quin031agri01_01,,,drama,
quin031mede01,De medevrysters,,1689.0,1ste druk,394969588,amste001thea01,1,1689,quin031,Philippe,,Quinault,1635,1688,,,,,,,,,0,https://dbnl.org/tekst/quin031mede01_01,https://dbnl.org/nieuws/text.php?id=quin031mede01,2011_10   ,drama,
quin031toon01,Tooneelspel zonder tooneelspel,,1671.0,1ste druk,393480151,amste001thea01,1,1671,quin031,Philippe,,Quinault,1635,1688,,,,,,,,,0,https://dbnl.org/tekst/quin031toon01_01,https://dbnl.org/nieuws/text.php?id=quin031toon01,2012_11   ,drama,
quin031wanh01,De wanhebbelyke liefde,,1678.0,1ste druk,,amste001thea01,1,1678,quin031,Philippe,,Quinault,1635,1688,,,,,,,,,0,https://dbnl.org/tekst/quin031wanh01_01,,,drama,
raci001ifig01,Ifigenia,,1683.0,1ste druk,394969367,amste001thea01,1,1683,raci001,Jean Baptiste,,Racine,1639,1699,,,,,,,,,0,https://dbnl.org/tekst/raci001ifig01_01,https://dbnl.org/nieuws/text.php?id=raci001ifig01,2011_11   ,drama,
rode001casa01,Casandra. Hertoginne van Borgonie en Karel Baldeus,,1617.0,1ste druk,,denha004koni01,1,1617,rode001,Theodoor,,Rodenburg,1578,1644,,oktober,Antwerpen?,Antwerpen,antwe001,,antwe001,,0,https://dbnl.org/tekst/rode001casa01_01,https://dbnl.org/nieuws/text.php?id=rode001casa01,2021_07   ,drama,
rode001hert01,Hertoginne Celia en Grave Prospero,,1617.0,1ste druk,,denha004koni01,1,1617,rode001,Theodoor,,Rodenburg,1578,1644,,oktober,Antwerpen?,Antwerpen,antwe001,,antwe001,,0,https://dbnl.org/tekst/rode001hert01_01,https://dbnl.org/nieuws/text.php?id=rode001hert01,2021_09   ,drama,
rode001keys00,"Keyser Otto den derden, en Galdrada (3 delen)",,1617.0,1ste druk,,,1,1617,rode001,Theodoor,,Rodenburg,1578,1644,,oktober,Antwerpen?,Antwerpen,antwe001,,antwe001,,0,https://dbnl.org/tekst/rode001keys00_01,,,drama,
rode001keys01,"Keyser Otto den derden, en Galdrada. Deel 1",,1617.0,1ste druk,,denha004koni01,1,1617,rode001,Theodoor,,Rodenburg,1578,1644,,oktober,Antwerpen?,Antwerpen,antwe001,,antwe001,,0,https://dbnl.org/tekst/rode001keys01_01,https://dbnl.org/nieuws/text.php?id=rode001keys01,2021_12   ,drama,
rode001keys02,"Keyser Otto den derden, en Galdrada. Deel 2",,1617.0,1ste druk,,denha004koni01,1,1617,rode001,Theodoor,,Rodenburg,1578,1644,,oktober,Antwerpen?,Antwerpen,antwe001,,antwe001,,0,https://dbnl.org/tekst/rode001keys02_01,https://dbnl.org/nieuws/text.php?id=rode001keys02,2021_12   ,drama,
rode001keys03,"Keyser Otto den derden, en Galdrada. Deel 3",,1617.0,1ste druk,,denha004koni01,1,1617,rode001,Theodoor,,Rodenburg,1578,1644,,oktober,Antwerpen?,Antwerpen,antwe001,,antwe001,,0,https://dbnl.org/tekst/rode001keys03_01,https://dbnl.org/nieuws/text.php?id=rode001keys03,2021_12   ,drama,
rode001mays01,Mays,,1634.0,1ste druk,,,1,1634,rode001,Theodoor,,Rodenburg,1578,1644,,oktober,Antwerpen?,Antwerpen,antwe001,,antwe001,,0,https://dbnl.org/tekst/rode001mays01_01,,,drama,
rode001rodo01,Rodomont en Isabella,,1618.0,1ste druk,,amste001univ01,1,1618,rode001,Theodoor,,Rodenburg,1578,1644,,oktober,Antwerpen?,Antwerpen,antwe001,,antwe001,,0,https://dbnl.org/tekst/rode001rodo01_01,https://dbnl.org/nieuws/text.php?id=rode001rodo01,2021_07   ,drama,
roel001spel01,Spel van sinne in Vlaardingen,,1616.0,1ste druk,,,1,1616,roel001,Hans,,Roelandt,?,?(17de eeuw),,,,,,,,,0,https://dbnl.org/tekst/roel001spel01_01,,,drama,
roel018biro02,Biron,,1694.0,herziene herdruk,394970195,amste001thea01,3,1694,roel018,Hendrik,,Roeland,?,ca. 1638,,,,,,,,,0,https://dbnl.org/tekst/roel018biro02_01,,,drama,
roel018biro03,Biron,,1661.0,?,41314075X,amste001univ01,3,1661,roel018,Hendrik,,Roeland,?,ca. 1638,,,,,,,,,0,https://dbnl.org/tekst/roel018biro03_01,https://dbnl.org/nieuws/text.php?id=roel018biro03,2017_09   ,drama,
sas_002spel01,Spel van sinne in Vlaardingen (zonder titel),,1616.0,1ste druk,,,1,1616,sas_002,Jacob Lucasz.,,Sas,?,?(17de eeuw),,,,,,,,,0,https://dbnl.org/tekst/sas_002spel01_01,,,drama,
scha001spel01,Spel des gheschils tot Athenen,,1617.0,1ste druk,,amste001univ01,1,1617,scha001,Dirk,,Schabaelje,ca. 1590,ca. 1623,,,Zoutelande,Amsterdam,zoute002,,amste001,,0,https://dbnl.org/tekst/scha001spel01_01,https://dbnl.org/nieuws/text.php?id=scha001spel01,2022_05   ,drama,
scho087spel01,Spel van sinne in Vlaardingen (zonder titel),,1616.0,1ste druk,,,1,1616,scho087,Johannes,,Schout,?,1647,,,,,,,,,0,https://dbnl.org/tekst/scho087spel01_01,,,drama,
six_001mede02,Medea,,1648.0,1ste druk,,,1,1648,six_001,Jan,,Six,1618,1700,14 januari,28 mei,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/six_001mede02_01,,,drama,
star001dara02,Daraide,,1630.0,?,,denha004koni01,3,1630,star001,Jan Jansz.,,Starter,1593,1626,,september,Amsterdam,Hongarije,amste001,,,honga01,0,https://dbnl.org/tekst/star001dara02_01,https://dbnl.org/nieuws/text.php?id=star001dara02,2021_01   ,drama,
star001timb01,Timbre de Cardone,,1618.0,1ste druk,,denha004koni01,1,1618,star001,Jan Jansz.,,Starter,1593,1626,,september,Amsterdam,Hongarije,amste001,,,honga01,0,https://dbnl.org/tekst/star001timb01_01,https://dbnl.org/nieuws/text.php?id=star001timb01,2021_01   ,drama,
stey002geve01,Geveynsde bedelaar of Herstelde liefde,,1661.0,1ste druk,394969650,amste001thea01,1,1661,stey002,Adriaan,van,Steyn,?(17de eeuw),?,,,,,,,,,0,https://dbnl.org/tekst/stey002geve01_01,https://dbnl.org/nieuws/text.php?id=stey002geve01,2011_10   ,drama,
swae001mens01,De menschwording,,1686.0,handschrift,,,1,1686,swae001,Michiel,de,Swaen,1654,1707,20 januari,3 mei,Duinkerke,Duinkerke,duink001,,duink001,,0,https://dbnl.org/tekst/swae001mens01_01,,,drama,
teng001frik01,Frik in 't veur-huys,,1642.0,1ste druk,,,1,1642,teng001,Mattheus Gansneb,,Tengnagel,1613,1652,10 januari (gedoopt),23 april (begraven),Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/teng001frik01_01,,,drama,
teng001leve01,Het leven van Konstance: waer af volgt het toneelspel De Spaensche heidin,,1643.0,1ste druk,,,1,1643,teng001,Mattheus Gansneb,,Tengnagel,1613,1652,10 januari (gedoopt),23 april (begraven),Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/teng001leve01_01,,,drama,
vena001vert01,Een claer ende doorluchtich vertooch van d'Alckmaersche kerckelicke gheschillen,,1611.0,1ste druk,393482243,denha004koni01,1,1611,vena001,Adolphus,,Venator,ca. 1569,1619,,,Duisburg,Alkmaar,duisb001,,alkma001,,0,https://dbnl.org/tekst/vena001vert01_01,https://dbnl.org/nieuws/text.php?id=vena001vert01,2014_03   ,drama,
venn001tafe01,Tafereel van de belacchende werelt,,1635.0,1ste druk,,,1,1635,venn001,Adriaen,van de,Venne,1589,1662,,12 november,Delft,Den Haag,delft001,,denha004,,0,https://dbnl.org/tekst/venn001tafe01_01,,,drama,
vict001goli01,"Goliath, trevr-spel",,1629.0,?,,denha004koni01,3,1629,vict001,Joannes,,Victorinus,1589,1642,29 mei (gedoopt),16 april (begraven),Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/vict001goli01_01,https://dbnl.org/nieuws/text.php?id=vict001goli01,2021_02   ,drama,
vinc001hoog01,De Hoogduitsche kwakzalver,,1691.0,1ste druk,393482561,amste001thea01,1,1691,vinc001,Ysbrand,,Vincent,1641,1718,18 september,,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/vinc001hoog01_01,https://dbnl.org/nieuws/text.php?id=vinc001hoog01,2011_09   ,drama,
vinc001list01,"De listige vryster, óf de verschalkte voogd",,1690.0,1ste druk,394963539,amste001thea01,1,1690,vinc001,Ysbrand,,Vincent,1641,1718,18 september,,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/vinc001list01_01,https://dbnl.org/nieuws/text.php?id=vinc001list01,2011_10   ,drama,
vinc001pefr02,Pefroen met het schaapshoofd,,1691.0,"2de, herziene druk",39348257X,amste001thea01,3,1691,vinc001,Ysbrand,,Vincent,1641,1718,18 september,,Amsterdam,Amsterdam,amste001,,amste001,,0,https://dbnl.org/tekst/vinc001pefr02_01,https://dbnl.org/nieuws/text.php?id=vinc001pefr02,2011_09   ,drama,
vond001adam01,"Adam in ballingschap, of aller treurspelen treurspel",,1664.0,1ste druk,,,1,1664,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001adam01_01,,,drama,
vond001adon01,Adonias of Rampzalige kroonzucht,,1661.0,1ste druk,,,1,1661,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001adon01_01,,,drama,
vond001amst01,De Amsteldamsche Hecuba,,1626.0,1ste druk,,,1,1626,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001amst01_01,,,drama,
vond001bata01,Batavische gebroeders of Onderdruckte vryheit,,1663.0,1ste druk,,,1,1663,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001bata01_01,,,drama,
vond001elek01,Elektra,,1639.0,1ste druk,394956494,amste001thea01,1,1639,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001elek01_01,https://dbnl.org/nieuws/text.php?id=vond001elek01,2011_10   ,drama,
vond001faet01,Faëton of Reuckeloze stoutheit,,1663.0,1ste druk,,,1,1663,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001faet01_01,,,drama,
vond001feni01,Feniciaensche,,1668.0,1ste druk,,,1,1668,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001feni01_01,,,drama,
vond001gebr01,Gebroeders,,1640.0,1ste druk,,,1,1640,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001gebr01_01,,,drama,
vond001gysb04,Gysbreght van Aemstel,,1659.0,?,39496988X,amste001thea01,3,1659,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001gysb04_01,https://dbnl.org/nieuws/text.php?id=vond001gysb04,2011_11   ,drama,
vond001herk01,Herkules in Trachin,,1668.0,1ste druk,,,1,1668,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001herk01_01,,,drama,
vond001hier01,Hierusalem verwoest,,1620.0,1ste druk,393482642,amste001thea01,1,1620,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001hier01_01,https://dbnl.org/nieuws/text.php?id=vond001hier01,2011_11   ,drama,
vond001hier02,Hierusalem verwoest,,1642.0,?,393544052,amste001thea01,3,1642,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001hier02_01,,,drama,
vond001hipp01,Hippolytus of Rampsalige kuyscheyd,,1628.0,1ste druk,,,1,1628,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001hipp01_01,,,drama,
vond001huig01,Huigh de Groots Josef of Sofompaneas,,1635.0,1ste druk,,,1,1635,vond001,Joost,van den,Vondel,1587,1679,17 november,5 februari,Keulen,Amsterdam,,duits01,amste001,,0,https://dbnl.org/tekst/vond001huig01_01,,,drama,
