ti_id,titel,vols,jaar,druk,ppn_o,bibliotheek,categorie,_jaar,pers_id,voornaam,voorvoegsel,achternaam,jaar_geboren,jaar_overlijden,geb_datum,overl_datum,geb_plaats,overl_plaats,geb_plaats_code,geb_land_code,overl_plaats_code,overl_land_code,vrouw,url,text_url,maand,genre,Unnamed: 28,jaar_numeric
_nie147nieu01,Het nieuwe gevondene Makrollitje ofte Clioos hernieude cyter,,1678,1ste druk,393590941,amste001meer01,1,1678,_nie147,Anoniem,,"Nieuwe gevondene Makrollitje ofte Clioos hernieude cyter, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_nie147nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie147nieu01,2011_06   ,poëzie,,1678.0
_nie148nieu01,"De nieuwe vermeerderde Haagse joncker, of 't Amsterdamse salet juffertje",,1717,1ste druk,394969626,amste001meer01,1,1717,_nie148,Anoniem,,"Nieuwe vermeerderde Haagse Joncker, of 't Amsterdamse salet juffertje, De",,,,,,,,,,,0,https://dbnl.org/tekst/_nie148nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie148nieu01,2011_11   ,poëzie,,1717.0
_nie162nieu01,Eenen nieuvven Antwerpschen liekens-boeck,,1654,?,39497445X,amste001meer01,1,1654,_nie162,Anoniem,,"Nieuvven Antwerpschen liekens-boeck, Eenen",,,,,,,,,,,0,https://dbnl.org/tekst/_nie162nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie162nieu01,2011_06   ,poëzie,,1654.0
_nie163nieu01,"De nieuwe vermeerderde Groenlantse walvisch-vanghst, ofte Amsterdamse Y-stroom",,1719,1ste druk,400646285,gent_001univ01,1,1719,_nie163,Anoniem,,"Nieuwe vermeerderde Groenlantse walvisch-vanghst, ofte Amsterdamse Y-stroom, De",,,,,,,,,,,0,https://dbnl.org/tekst/_nie163nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie163nieu01,2011_11   ,poëzie,,1719.0
_nie164nieu01,De nieuwe Mercker haringh-vanghst ofte het Monickedammer welvaren,,1697,1ste druk,396048285,gent_001univ01,1,1697,_nie164,Anoniem,,Nieuwe Mercker haringh-vanghst ofte het Monickedammer welvaren,,,,,,,,,,,0,https://dbnl.org/tekst/_nie164nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie164nieu01,2012_10   ,poëzie,,1697.0
_nie168nieu01,Nieu groot Amstelredams liedt-boeck,,1605,1ste druk,394970640,denha004koni01,1,1605,_nie168,Anoniem,,Nieu groot Amstelredams liedt-boeck,,,,,,,,,,,0,https://dbnl.org/tekst/_nie168nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie168nieu01,2011_10   ,poëzie,,1605.0
_nie169nieu01,Een nieuw lied tot antwoort aan de beul of schryver van het schimp en kwispel vers onlangs uitgekomen onder den tytel van Haec libertatis ergo,,1704,1ste druk,39359095X,utrec001univ01,1,1704,_nie169,Anoniem,,"Nieuw lied tot antwoort aan de beul of schryver van het schimp en kwispel vers onlangs uitgekomen onder den tytel van Haec libertatis ergo, Een",,,,,,,,,,,0,https://dbnl.org/tekst/_nie169nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie169nieu01,2011_09   ,poëzie,,1704.0
_nie172nieu01,De nieuwe vermakelyke Utrechtse min-stroom,,1767,1ste druk,393590968,leide001univ01,1,1767,_nie172,Anoniem,,"Nieuwe vermakelyke Utrechtse min-stroom, De",,,,,,,,,,,0,https://dbnl.org/tekst/_nie172nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie172nieu01,2012_12   ,poëzie,,1767.0
_nie176nieu01,Het nieuwe Nassouse trompetje,,1675,1ste druk,393590976,leide001univ01,1,1675,_nie176,Anoniem,,"Nieuwe Nassouse trompetje, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_nie176nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie176nieu01,2013_02   ,poëzie,,1675.0
_nie177nieu01,"'t Nieuw groot Hoorns lied-boekje, bestaande in veel stigtige en vermakelyke bruylofts liedekens",,1728,1ste druk,39496781X,amste001meer01,1,1728,_nie177,Anoniem,,"Nieuw groot Hoorns lied-boekje, bestaande in veel stigtige en vermakelyke bruylofts liedekens, 't",,,,,,,,,,,0,https://dbnl.org/tekst/_nie177nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie177nieu01,2012_09   ,poëzie,,1728.0
_nie179nieu01,"Nieuw liedeboek, tot vermaak van 't algemeen",,1794,1ste druk,393590984,denha004koni01,1,1794,_nie179,Anoniem,,"Nieuw liedeboek, tot vermaak van 't algemeen",,,,,,,,,,,0,https://dbnl.org/tekst/_nie179nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie179nieu01,2011_11   ,poëzie,,1794.0
_nie182nieu01,De Nieuwe Domburgsche speel-wagen,,1767,1ste druk,393590992,denha004koni01,1,1767,_nie182,Anoniem,,"Nieuwe Domburgsche speel-wagen, De",,,,,,,,,,,0,https://dbnl.org/tekst/_nie182nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie182nieu01,2012_09   ,poëzie,,1767.0
_nie183nieu02,De Nieuwe Oost-Indische rooseboom,,1784,8ste druk,393210243,denha004koni01,3,1784,_nie183,Anoniem,,"Nieuwe Oost-Indische rooseboom, De",,,,,,,,,,,0,https://dbnl.org/tekst/_nie183nieu02_01,https://dbnl.org/nieuws/text.php?id=_nie183nieu02,2012_10   ,poëzie,,1784.0
_nie184nieu01,Een Nieu geestelijck liedt-boecxken,,1618,1ste druk,39359100X,denha004koni01,1,1618,_nie184,Anoniem,,"Nieu geestelijck liedt-boecxken, Een",,,,,,,,,,,0,https://dbnl.org/tekst/_nie184nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie184nieu01,2012_04   ,poëzie,,1618.0
_nie189nieu02,Het nieuwe vermeerderde groote harpje,,1703,vermeerderde druk,394975669,denha004koni01,3,1703,_nie189,Anoniem,,"Nieuwe groote harpje, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_nie189nieu02_01,https://dbnl.org/nieuws/text.php?id=_nie189nieu02,2014_04   ,poëzie,,1703.0
_nie190nieu01,Nieuw-Jaar-Lieden. Deel 1,,1618,1ste druk,394970624,denha004koni01,1,1618,_nie190,Anoniem,,Nieuw-jaar-lieden,,,,,,,,,,,0,https://dbnl.org/tekst/_nie190nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie190nieu01,2014_03   ,poëzie,,1618.0
_nie190nieu02,Nieuw-Jaar-Lieden. Deel 2,,1619,1ste druk,394970624,denha004koni01,1,1619,_nie190,Anoniem,,Nieuw-jaar-lieden,,,,,,,,,,,0,https://dbnl.org/tekst/_nie190nieu02_01,https://dbnl.org/nieuws/text.php?id=_nie190nieu02,2014_03   ,poëzie,,1619.0
_nie190nieu03,Nieuw-Jaar-Lieden. Deel 3,,1620,1ste druk,394970624,denha004koni01,1,1620,_nie190,Anoniem,,Nieuw-jaar-lieden,,,,,,,,,,,0,https://dbnl.org/tekst/_nie190nieu03_01,https://dbnl.org/nieuws/text.php?id=_nie190nieu03,2014_03   ,poëzie,,1620.0
_nie190nieu04,Nieuw-Jaar-Lieden. Deel 4,,1621,1ste druk,394970624,denha004koni01,1,1621,_nie190,Anoniem,,Nieuw-jaar-lieden,,,,,,,,,,,0,https://dbnl.org/tekst/_nie190nieu04_01,https://dbnl.org/nieuws/text.php?id=_nie190nieu04,2014_03   ,poëzie,,1621.0
_nie190nieu05,Nieuw-Jaar-Lieden. Deel 5,,1622,1ste druk,394970624,denha004koni01,1,1622,_nie190,Anoniem,,Nieuw-jaar-lieden,,,,,,,,,,,0,https://dbnl.org/tekst/_nie190nieu05_01,https://dbnl.org/nieuws/text.php?id=_nie190nieu05,2014_03   ,poëzie,,1622.0
_nie192nieu01,Nieu lied-boeck ghenaemt den nieuwen en vrolijcken Amstelredamschen doele-vreught,,1627,1ste druk,394971132,denha004koni01,1,1627,_nie192,Anoniem,,Nieu lied-boeck ghenaemt den nieuwen en vrolijcken Amstelredamschen doele-vreught,,,,,,,,,,,0,https://dbnl.org/tekst/_nie192nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie192nieu01,2013_09   ,poëzie,,1627.0
_nie194nieu01,Nieu Bossche Geusen lied-boeck,,1663,1ste druk,396048978,amste001meer01,1,1663,_nie194,Anoniem,,"Nieu Bossche Geusen lied-boeck, het",,,,,,,,,,,0,https://dbnl.org/tekst/_nie194nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie194nieu01,2013_02   ,poëzie,,1663.0
_nie195nieu02,"Het nieuwe rommelzootje, te samen-ghestelt van verscheyden nieuwe liedekens, seer vermakelijck om te lezen of te singen. Op nieuws oversien en verbetert",,1670,?,377474592,denha004koni01,3,1670,_nie195,Anoniem,,"Nieuwe rommelzootje, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_nie195nieu02_01,https://dbnl.org/nieuws/text.php?id=_nie195nieu02,2013_06   ,poëzie,,1670.0
_nie196nieu01,"Een nieu Liedeken, Op de wijse",,1650,1ste druk,,denha004koni01,3,1650,_nie196,Anoniem,,"Een nieu Liedeken, Op de wijse: Vluchtighe Nimphe waer, &c.",,,,,,,,,,,0,https://dbnl.org/tekst/_nie196nieu01_01,,,poëzie,,1650.0
_nie197nieu01,Een nieu Amoureus Lied,,1650,1ste druk,,denha004koni01,3,1650,_nie197,Anoniem,,Een nieu Amoureus Lied,,,,,,,,,,,0,https://dbnl.org/tekst/_nie197nieu01_01,,,poëzie,,1650.0
_nie198nieu01,"Een Nieuw Liedeken, op de wyse, Gepeyns, gepeyns, hoe licht ghy my, &c.",,1656,1ste druk,,denha004koni01,1,1656,_nie198,Anoniem,,"Een Nieuw Liedeken, op de wyse, Gepeyns, gepeyns, hoe licht ghy my, &c.",,,,,,,,,,,0,https://dbnl.org/tekst/_nie198nieu01_01,,,poëzie,,1656.0
_nie200nieu01,Het nieuwe Hollands vissers pinkje voorzien met verscheyde nieuwe liederen. Op aangename Wyse,,1800,1ste druk,,denha004koni01,3,1800,_nie200,Anoniem,,Het nieuwe Hollands vissers pinkje voorzien met verscheyde nieuwe liederen. Op aangename Wyse,,,,,,,,,,,0,https://dbnl.org/tekst/_nie200nieu01_01,,,poëzie,,1800.0
_nie202nieu01,Nieuw-lied,,1703,1ste druk,,utrec001univ01,3,1703,_nie202,Anoniem,,"Nieuw-lied Stemme: Treurt Edel-Huys Nassau, &c.",,,,,,,,,,,0,https://dbnl.org/tekst/_nie202nieu01_01,,,poëzie,,1703.0
_nie203nieu01,Een nieu Liedeken. Op de wijse,,1600,1ste druk,,denha004koni01,3,1600,_nie203,Anoniem,,Een nieu Liedeken. Op de wijse: Vande Engelsche Min ... Een mey liedeken op de wijse: Alst begint,,,,,,,,,,,0,https://dbnl.org/tekst/_nie203nieu01_01,,,poëzie,,1600.0
_nie204nieu01,"Een nieu Liedeken, op de wijse",,1600,1ste druk,,denha004koni01,3,1600,_nie204,Anoniem,,"Een nieu Liedeken, op de wijse: La Piccarde",,,,,,,,,,,0,https://dbnl.org/tekst/_nie204nieu01_01,,,poëzie,,1600.0
_nie205nieu01,Een nieu Schriftuyrlic Liedeken,,1600,1ste druk,,denha004koni01,3,1600,_nie205,Anoniem,,Een nieu Schriftuyrlic Liedeken: Op de Wijse alsoo't begint [Waect op waect op sonder verbeyen],,,,,,,,,,,0,https://dbnl.org/tekst/_nie205nieu01_01,,,poëzie,,1600.0
_nie206nieu01,"Nieu Liedeken, Op de wyse vanden achtsten Psalm: Soo Paulus hem als een neutraal Christ stelden",,1600,1ste druk,,denha004koni01,3,1600,_nie206,Anoniem,,"Nieu Liedeken, Op de wyse vanden achtsten Psalm [Soo Paulus hem als een neutraal Christ stelden",,,,,,,,,,,0,https://dbnl.org/tekst/_nie206nieu01_01,,,poëzie,,1600.0
_nie207nieu01,"Een nieu Liedeken, vande boosheydt der menschen deser Werelt",,1600,1ste druk,,denha004koni01,3,1600,_nie207,Anoniem,,"Een nieu Liedeken, vande boosheydt der menschen deser Werelt",,,,,,,,,,,0,https://dbnl.org/tekst/_nie207nieu01_01,,,poëzie,,1600.0
_nie208nieu01,Een nieuw gheestelijc Liedeken Op de wijse,,1600,1ste druk,,denha004koni01,3,1600,_nie208,Anoniem,,Een nieuw gheestelijc Liedeken Op de wijse: Hoort toe ghy Christen zinnen etc.,,,,,,,,,,,0,https://dbnl.org/tekst/_nie208nieu01_01,,,poëzie,,1600.0
_nie209nieu01,"Nieuw Liedeken, Op de wyse",,1600,1ste druk,,denha004koni01,3,1600,_nie209,Anoniem,,"Nieuw Liedeken, Op de wyse: Gheeft my te drincken nae mynen dorst",,,,,,,,,,,0,https://dbnl.org/tekst/_nie209nieu01_01,,,poëzie,,1600.0
_nie210nieu01,Een nieu Schriftuerelijck Liedeken,,1608,1ste druk,,denha004koni01,3,1608,_nie210,Anoniem,,Een nieu Schriftuerelijck Liedeken,,,,,,,,,,,0,https://dbnl.org/tekst/_nie210nieu01_01,,,poëzie,,1608.0
_nie211nieu01,Nieuw-Jaer Liedt ende Refereyn,,1609,1ste druk,,denha004koni01,3,1609,_nie211,Anoniem,,Nieuw-Jaer Liedt ende Refereyn,,,,,,,,,,,0,https://dbnl.org/tekst/_nie211nieu01_01,,,poëzie,,1609.0
_nie212nieu01,Nieu Schriftuyr-Liedeken,,1610,1ste druk,,denha004koni01,3,1610,_nie212,Anoniem,,Nieu Schriftuyr-Liedeken,,,,,,,,,,,0,https://dbnl.org/tekst/_nie212nieu01_01,,,poëzie,,1610.0
_nie213nieu01,"Een nieu Liedeken van eenen Clerck, hoe dat hy een slechte huysmans vrouwe",,1610,1ste druk,,denha004koni01,3,1610,_nie213,Anoniem,,"Een nieu Liedeken van eenen Clerck, hoe dat hy een slechte huysmans vrouwe",,,,,,,,,,,0,https://dbnl.org/tekst/_nie213nieu01_01,,,poëzie,,1610.0
_nie214nieu01,"Een nieu Schriftuerlijc Liedeken. Op de wijse, Alzoot beghint: Broeders wilt doch...",,1610,1ste druk,,denha004koni01,3,1610,_nie214,Anoniem,,"Een nieu Schriftuerlijc Liedeken. Op de wijse, Alzoot beghint [Broeders wilt doch ...]",,,,,,,,,,,0,https://dbnl.org/tekst/_nie214nieu01_01,,,poëzie,,1610.0
_nie215nieu01,Nieu Liedeken om des vleesch lust te schouwen,,1616,1ste druk,,denha004koni01,3,1616,_nie215,Anoniem,,Nieu Liedeken om des vleesch lust te schouwen,,,,,,,,,,,0,https://dbnl.org/tekst/_nie215nieu01_01,,,poëzie,,1616.0
_nie216nieu01,Nieuw-Jaer Liedeken. Op de wijse van den 6. Psalm,,1618,1ste druk,,denha004koni01,3,1618,_nie216,Anoniem,,Nieuw-Jaer Liedeken. Op de wijse van den 6. Psalm,,,,,,,,,,,0,https://dbnl.org/tekst/_nie216nieu01_01,,,poëzie,,1618.0
_nie217nieu01,Een nieu Harderinnes Droom-Liedeken,,1620,1ste druk,,denha004koni01,3,1620,_nie217,Anoniem,,Een nieu Harderinnes Droom-Liedeken,,,,,,,,,,,0,https://dbnl.org/tekst/_nie217nieu01_01,,,poëzie,,1620.0
_nie218nieu01,"Nieu-Jaers-Liet, Stemme",,1643,1ste druk,,denha004koni01,3,1643,_nie218,Anoniem,,"Nieu-Jaers-Liet, Stemme: Schoon lief wilt mijn troost geven",,,,,,,,,,,0,https://dbnl.org/tekst/_nie218nieu01_01,,,poëzie,,1643.0
_nie219nieu01,Nieuw Liedeken van den jaeger van Bergland,,1800,1ste druk,,denha004koni01,3,1800,_nie219,Anoniem,,Nieuw Liedeken van den jaeger van Bergland,,,,,,,,,,,0,https://dbnl.org/tekst/_nie219nieu01_01,,,poëzie,,1800.0
_nie220nieu01,Nieuw Liedeken op de standvastige Liefde uytgeschenen in Jan van Haelst en Fidelia,,1800,1ste druk,,denha004koni01,3,1800,_nie220,Anoniem,,Nieuw Liedeken op de standvastige Liefde uytgeschenen in Jan van Haelst en Fidelia,,,,,,,,,,,0,https://dbnl.org/tekst/_nie220nieu01_01,,,poëzie,,1800.0
_nie221nieu01,Nieuw liedeken over het beklag van de dochter van Jephta,,1800,1ste druk,,denha004koni01,3,1800,_nie221,Anoniem,,Nieuw liedeken over het beklag van de dochter van Jephta,,,,,,,,,,,0,https://dbnl.org/tekst/_nie221nieu01_01,,,poëzie,,1800.0
_nie237nieu01,"Nieuw vermeerdert konincklijck lied-boeck, versien met verscheyden lof en triumphgesangen",,1703,6de vermeerderde en verbeterde druk,394975707,denha004koni01,3,1703,_nie237,Anoniem,,"Nieuw vermeerdert konincklijk lied-boeck, versien met verscheyden lof en triumphgesangen",,,,,,,,,,,0,https://dbnl.org/tekst/_nie237nieu01_01,https://dbnl.org/nieuws/text.php?id=_nie237nieu01,2013_12   ,poëzie,,1703.0
_nie237nieu03,"Nieuw vermeerdert konincklijck lied-boeck, versien met verscheyden lof en triumphgesangen",,1695,5de druk,377461776,denha004koni01,3,1695,_nie237,Anoniem,,"Nieuw vermeerdert konincklijk lied-boeck, versien met verscheyden lof en triumphgesangen",,,,,,,,,,,0,https://dbnl.org/tekst/_nie237nieu03_01,https://dbnl.org/nieuws/text.php?id=_nie237nieu03,2014_02   ,poëzie,,1695.0
_oos001oost01,De Oostindische thee-boom,,1767,?,393591093,denha004koni01,1,1767,_oos001,Anoniem,,"Oostindische thee-boom, De",,,,,,,,,,,0,https://dbnl.org/tekst/_oos001oost01_01,https://dbnl.org/nieuws/text.php?id=_oos001oost01,2012_09   ,poëzie,,1767.0
_opr004opre01,De oprechte Zandvoorder speel-wagen,,1780,1ste druk,393591123,amste001univ01,1,1780,_opr004,Anoniem,,"Opregte Zandvoorder speelwagen, De",,,,,,,,,,,0,https://dbnl.org/tekst/_opr004opre01_01,https://dbnl.org/nieuws/text.php?id=_opr004opre01,2013_04   ,poëzie,,1780.0
_ora002oran01,Het Oranje vreugde-maal,,1747,1ste druk,393591131,leide001univ01,1,1747,_ora002,Anoniem,,"Oranje vreugde-maal, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_ora002oran01_01,https://dbnl.org/nieuws/text.php?id=_ora002oran01,2013_02   ,poëzie,,1747.0
_ora005oran01,"Het Oranje-trompetje, Blaazende eenige liedjes, Op de geluckige omwending der publieke zaaken",,1788,1ste druk,400646390,gent_001univ01,1,1788,_ora005,Anoniem,,"Het Oranje-trompetje, Blaazende eenige liedjes, Op de geluckige omwending der publieke zaaken",,,,,,,,,,,0,https://dbnl.org/tekst/_ora005oran01_01,https://dbnl.org/nieuws/text.php?id=_ora005oran01,2013_09   ,poëzie,,1788.0
_oud011oudt02,"Het oudt Haerlems liede-boek, inhoudende veele historiale amoureuse, ook bruylofts, ende scheydt-liedekens",,1746,31ste druk,39359114X,leide001univ01,3,1746,_oud011,Anoniem,,"Oudt Haerlems liede-boek, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_oud011oudt02_01,,,poëzie,,1746.0
_oud011oudt03,"Het oudt Haerlems liedt-boeck, inhoudende vele historiale ende amoureuse liedekens",,1680,"16de, vermeerderde en verbeterde druk",396049230,londe002brit02,3,1680,_oud011,Anoniem,,"Oudt Haerlems liede-boek, Het",,,,,,,,,,,0,https://dbnl.org/tekst/_oud011oudt03_01,https://dbnl.org/nieuws/text.php?id=_oud011oudt03,2014_01   ,poëzie,,1680.0
_ove001nieu01,De nieuwe Overtoomsche marktschipper,,1791,?,393591158,denha004koni01,3,1791,_ove001,Anoniem,,"Overtoomsche Marktschipper, De Nieuwe",,,,,,,,,,,0,https://dbnl.org/tekst/_ove001nieu01_01,https://dbnl.org/nieuws/text.php?id=_ove001nieu01,2014_04   ,poëzie,,1791.0
_par010parn02,"Parnassus, dat is den Blijen-bergh",,1623,"2de, vermeerderde en verbeterde druk",400646641,gent_001univ01,3,1623,_par010,Anoniem,,"Parnassus, dat is den Blijen-bergh",,,,,,,,,,,0,https://dbnl.org/tekst/_par010parn02_01,https://dbnl.org/nieuws/text.php?id=_par010parn02,2012_09   ,poëzie,,1623.0
_pes001pess01,"Heil-vvens, aan den ed. heer, mr. Iohan Pesser [...] op zijn ed: tweede huwelijk met de begaafde iuffr. Geertruid Nien-hoven",,1670,1ste druk,393210359,denha004koni01,1,1670,_pes001,Anoniem,,"Heil-vvens, aan den ed. heer, mr. Iohan Pesser [...] op zijn ed: tweede huwelijk met [...] Geertruid Nien-hoven",,,,,,,,,,,0,https://dbnl.org/tekst/_pes001pess01_01,https://dbnl.org/nieuws/text.php?id=_pes001pess01,,poëzie,,1670.0
_pri008prie01,Het prieel der gheestelicker melodiie,,1617,3de druk,39321043X,denha004koni01,3,1617,_pri008,Anoniem,,Het prieel der gheestelicker melodiie,,,,,,,,,,,0,https://dbnl.org/tekst/_pri008prie01_01,https://dbnl.org/nieuws/text.php?id=_pri008prie01,2011_06   ,poëzie,,1617.0
_pri013prin01,"Het prince liet-boeck, of trompet des oorlogs",,1675,1ste druk,393591182,leide001univ01,1,1675,_pri013,Anoniem,,"Het Prince Liet-boeck, of trompet des oorlogs. Waer in de voornaemste landt- en zee-slagen",,,,,,,,,,,0,https://dbnl.org/tekst/_pri013prin01_01,https://dbnl.org/nieuws/text.php?id=_pri013prin01,2013_11   ,poëzie,,1675.0
_pro005proe01,"Proeve van oudheid-, taal- en dichtkunde",,1775,1ste druk,394961102,leide001univ01,1,1775,_pro005,Anoniem,,"Proeve van oudheid-, taal- en dichtkunde",,,,,,,,,,,0,https://dbnl.org/tekst/_pro005proe01_01,https://dbnl.org/nieuws/text.php?id=_pro005proe01,2009_07   ,poëzie,,1775.0
_red004rede01,Den Redenrijke constliefhebbers stichtelicke recreatie,,1599,1ste druk,393210448,denha004koni01,1,1599,_red004,Anoniem,,"Redenrijker constliefhebbers stichtelicke recreatie, Der",,,,,,,,,,,0,https://dbnl.org/tekst/_red004rede01_01,https://dbnl.org/nieuws/text.php?id=_red004rede01,2012_09   ,poëzie,,1599.0
_red005rede01,"Reden-ryckers stichtighe tsamenkomste, Den",,1603,1ste druk,,gent_001univ01,1,1603,_red005,Anoniem,,"Reden-ryckers stichtighe tsamenkomste, Den",,,,,,,,,,,0,https://dbnl.org/tekst/_red005rede01_01,,,poëzie,,1603.0
_ree001reed01,"Op het afsterven van den weleerw: zeer geleerden heere, Lucas Reeder",,1779,1ste druk,393210456,denha004koni01,1,1779,_ree001,Anoniem,,"Op het afsterven van den weleerw: zeer geleerden heere, Lucas Reeder",,,,,,,,,,,0,https://dbnl.org/tekst/_ree001reed01_01,https://dbnl.org/nieuws/text.php?id=_ree001reed01,,poëzie,,1779.0
_ree002reep01,"Aen den weledelgeboren en manhaften heere mr Jacob Reepmaker, Heer van Strevelshoek, raed in de vroedschap en tweede collonel van de manhafte schutterij der stad Rotterdam, enz., enz.",,1786,1ste druk,393210464,denha004koni01,1,1786,_ree002,Anoniem,,Aen den weledelgeboren en manhaften heere mr Jacob Reepmaker,,,,,,,,,,,0,https://dbnl.org/tekst/_ree002reep01_01,https://dbnl.org/nieuws/text.php?id=_ree002reep01,,poëzie,,1786.0
_ref005refe01,Refereynen ghepronunchieert opte intreden binnen der stede van Delft,,1581,1ste druk,42156993X,amste001univ01,1,1581,_ref005,Anoniem,,Refereynen ghepronunchieert opte intreden binnen der stede van Delft,,,,,,,,,,,0,https://dbnl.org/tekst/_ref005refe01_01,https://dbnl.org/nieuws/text.php?id=_ref005refe01,2018_09   ,poëzie,,1581.0
_ref006refe01,Refereynen ende liedekens,,1563,1ste druk,421571195,gent_001univ01,1,1563,_ref006,Anoniem,,Refereynen ende liedekens,,,,,,,,,,,0,https://dbnl.org/tekst/_ref006refe01_01,https://dbnl.org/nieuws/text.php?id=_ref006refe01,2019_01   ,poëzie,,1563.0
_rei010reij01,Reijnsburchs angier-hoff,,1641,1ste druk,394970187,gent_001univ01,1,1641,_rei010,Anoniem,,Reijnsburchs angier-hoff,,,,,,,,,,,0,https://dbnl.org/tekst/_rei010reij01_01,https://dbnl.org/nieuws/text.php?id=_rei010reij01,2013_06   ,poëzie,,1641.0
_roe005roem02,"De roemrugtige Haagsche faam, of de nieuwe Amsterdamsche fonteyn",,1721,4de druk,394972023,gent_001univ01,3,1721,_roe005,Anoniem,,"Roemrugtige Haagsche faam, De",,,,,,,,,,,0,https://dbnl.org/tekst/_roe005roem02_01,https://dbnl.org/nieuws/text.php?id=_roe005roem02,2013_06   ,poëzie,,1721.0
_rot001rott01,De Rotterdamsche Faem-Bazuyn,,1649,,,denha004koni01,1,1649,_rot001,Anoniem,,"Rotterdamsche Faem-Bazuyn, De",,,,,,,,,,,0,https://dbnl.org/tekst/_rot001rott01_01,,,poëzie,,1649.0
_sch005sche01,Huwlykszangen ter bruilofte van den ed. agtb. heere den heere Willem Schepers [...] en de wel ed. gebore jonkvrouwe Elizabet Christina vander Dussen,,1718,1ste druk,393210480,denha004koni01,1,1718,_sch005,Anoniem,,Huwlykszangen ter bruilofte van den ed. agtb. heere den heere Willem Schepers [...] en de wel ed. gebore jonkvrouwe Elizabet Christina vander Dussen,,,,,,,,,,,0,https://dbnl.org/tekst/_sch005sche01_01,https://dbnl.org/nieuws/text.php?id=_sch005sche01,,poëzie,,1718.0
_sch025schi03,De Schiedamse jeneverstoker,,1746,7de druk,393210499,denha004koni01,3,1746,_sch025,Anoniem,,"Schiedamse jeneverstoker, De",,,,,,,,,,,0,https://dbnl.org/tekst/_sch025schi03_01,,,poëzie,,1746.0
_sch029schr01,Schriftuerlicke liedekens met noch sommighe lofsangen ende ghebeden,,1595,1ste druk,377547727,denha004koni01,1,1595,_sch029,Anoniem,,Schriftuerlicke liedekens met noch sommighe lofsangen ende ghebeden,,,,,,,,,,,0,https://dbnl.org/tekst/_sch029schr01_01,https://dbnl.org/nieuws/text.php?id=_sch029schr01,2013_06   ,poëzie,,1595.0
_sch030schr02,"De schreeuwende kat-soe, op zyn wagen. Pak maar weg, stuk voor stuk, voor vier stuyvers",,1775,2de druk,393210502,denha004koni01,3,1775,_sch030,Anoniem,,"De schreeuwende kat-soe, op zyn wagen. Pak maar weg, stuk voor stuk, voor vier stuyvers",,,,,,,,,,,0,https://dbnl.org/tekst/_sch030schr02_01,https://dbnl.org/nieuws/text.php?id=_sch030schr02,2013_06   ,poëzie,,1775.0
_sch031scha01,"Schaeps-Ghesang,, 's Clock-hens gheluyt,, Duyfkens Bang,, hart Corren uyt",,1616,1ste druk,,utrec001univ01,3,1616,_sch031,Anoniem,,"Schaeps-Ghesang,, 's Clock-hens gheluyt,, Duyfkens Bang,, hart Corren uyt",,,,,,,,,,,0,https://dbnl.org/tekst/_sch031scha01_01,,,poëzie,,1616.0
_sch032schr01,Schriftuerlick Liedeken van Joseph den Droomer hoe dat hem sijn Broeders hebben aen'd Ismaelite,,1600,1ste druk,,denha004koni01,3,1600,_sch032,Anoniem,,Schriftuerlick Liedeken van Joseph den Droomer hoe dat hem sijn Broeders hebben aen'd Ismaelite,,,,,,,,,,,0,https://dbnl.org/tekst/_sch032schr01_01,,,poëzie,,1600.0
_sch033schr01,"Schroomelyk Liedeken Van eenen Heer tot Coesveld, die in zonden levende een doods-hoofd",,1800,1ste druk,,denha004koni01,3,1800,_sch033,Anoniem,,"Schroomelyk Liedeken Van eenen Heer tot Coesveld, die in zonden levende een doods-hoofd",,,,,,,,,,,0,https://dbnl.org/tekst/_sch033schr01_01,,,poëzie,,1800.0
_sch034scho01,Een schoon deugd-ryk Historie-Liedeken van de Paltz-Graevinne Genoveva,,1800,1ste druk,,denha004koni01,3,1800,_sch034,Anoniem,,Een schoon deugd-ryk Historie-Liedeken van de Paltz-Graevinne Genoveva,,,,,,,,,,,0,https://dbnl.org/tekst/_sch034scho01_01,,,poëzie,,1800.0
